id	name	english name	main category	iLvl	groups
2982422593	战斗药剂	Battle Elixir	-	1	-
1465477567	医疗补给	Medical Supplies	-	1	-
66225719	战场报告	Battlefield Reports	-	1	-
1201838506	天降之雷	Calldown Grenade	-	1	-
1774254059	奈非天碎片	Nephalem Shard	-	1	-
1775133212	Lore_CainLetter	Lore_CainLetter	-	1	-
3554053262	Lore_Festering_WarriorsRest	Lore_Festering_WarriorsRest	-	1	-
3210906612	Lore_Festering_CryptOfTheAncients	Lore_Festering_CryptOfTheAncients	-	1	-
108864625	Lore_Festering_DrownedTemple	Lore_Festering_DrownedTemple	-	1	-
1758275411	菲祖尔·卡扎尔的承诺	The Promises of Fezuul al-Kazarr	-	1	-
1543483412	卡兹拉	Khazra	-	1	-
1080209708	卡兹拉萨满	Khazra Shaman	-	1	-
2885282936	骷髅	Skeleton	-	1	-
3600877030	军官的命令	Officer's Orders	-	1	-
1091428479	囚犯的日志	A Prisoner's Journal	-	1	-
1372800103	召唤师的日志	A Summoner's Journal	-	1	-
925362070	卡麦尔的命令	Kamyr's Orders	-	1	-
3100034320	卡麦尔的命令	Kamyr's Orders	-	1	-
192275875	兰度斯的日记	Landus's Diary	-	1	-
3284096961	来自沃桑的报告	Report from Wortham	-	1	-
613068826	牧师的沉思二	Priest's Contemplations, Part 2	-	1	-
613068827	牧师的沉思一	Priest's Contemplations, Part 1	-	1	-
82422929	撕碎的信件	Torn Letter	-	1	-
82422930	撕碎的信件的回信	Torn Letter's Response	-	1	-
3209350471	邪教徒大审讯官的命令	Command from Cultist Grand Inquisitor	-	1	-
3209350472	邪教徒大审讯官的回复	Reply from Cultist Grand Inquisitor	-	1	-
1555542539	隐士的胡话	Hermit's Ravings	-	1	-
3633704354	欺诈者的命令三	Deceivers' Orders, Part 3	-	1	-
3316457069	警卫的命令书	Guard's Orders	-	1	-
10458238	帝国警卫的告示	Proclamation from the Imperial Guard	-	1	-
1488385291	致麦格妲的书信一	Missive to Maghda, Part 1	-	1	-
1488385292	致麦格妲的书信二	Missive to Maghda, Part 2	-	1	-
2948805817	欺诈者的命令二	Deceivers' Orders, Part 2	-	1	-
2982736179	欺诈者的命令一	Deceivers' Orders, Part 1	-	1	-
425198027	拉鲁斯的日志	Larus's Log	-	1	-
2529993083	佐敦·库勒	Zoltun Kulle	-	1	-
1905436671	拉扎鲁斯魔典的一页	A Page from Lazarus's Grimoire	-	1	-
2410986670	战场报告	Battlefield Reports	-	1	-
1221720352	贼老骗的传说	The Legend of Zei the Trickster	-	1	-
3188049978	畏惧的英雄	The Feared Hero	-	1	-
1740306889	临终遗愿	Burial Wishes	-	1	-
732715821	先知乌里克的笔记一	Notes of Urik the Seer, Part 1	-	1	-
732715822	先知乌里克的笔记二	Notes of Urik the Seer, Part 2	-	1	-
732715823	先知乌里克的笔记三	Notes of Urik the Seer, Part 3	-	1	-
174686246	猎手的日志一	Hunter's Journal, Part 1	-	1	-
174686247	猎手的日志二	Hunter's Journal, Part 2	-	1	-
174686248	猎手的日志三	Hunter's Journal, Part 3	-	1	-
174686249	猎手的日志四	Hunter's Journal, Part 4	-	1	-
174686250	猎手的日志五	Hunter's Journal, Part 5	-	1	-
174686251	猎手的日志六	Hunter's Journal, Part 6	-	1	-
1316599940	情书	A Love Letter	-	1	-
3138769850	库勒的日志一	Kulle's Journal, Part 1	-	1	-
3138769851	库勒的日志二	Kulle's Journal, Part 2	-	1	-
3138769852	库勒的日志三	Kulle's Journal, Part 3	-	1	-
3138769853	库勒的日志四	Kulle's Journal, Part 4	-	1	-
1958060101	达尔格绿洲	The Dahlgur Oasis	-	1	-
504121446	破损的日志	Blackened Journal	-	1	-
3560873007	侍从的日志	A Servant's Journal	-	1	-
2497324792	车队存货清单	Caravan Inventory List	-	1	-
1742022798	铁狼队长的日志	Iron Wolf Captain's Journal	-	1	-
3733853370	破碎的日志	Crumbling Journal	-	1	-
28868489	沈老贪的日志	Journal of Covetous Shen	-	1	-
1487246296	情书	A Love Letter	-	1	-
1467646658	蛮牛怪	Beast	-	1	-
3731948760	黑暗狂暴者	Dark Berserker	-	1	-
1675805102	血鹰	Blood Hawk	-	1	-
2597330904	食腐蝙蝠	Carrion Bat	-	1	-
4107976891	食腐巢穴	Carrion Nest	-	1	-
2470083707	黑暗邪教徒	Dark Cultist	-	1	-
4008602311	岩虫	Rockworm	-	1	-
1866317050	蜘蛛	Spider	-	1	-
564441124	小蜘蛛	Spiderling	-	1	-
1971053797	黑暗人蛹	Dark Vessel	-	1	-
1562746110	枯萎蛾	Withermoth	-	1	-
629974535	莉娅的崔斯特姆日志四	Leah's Tristram Journal, Part 4	-	1	-
629968021	莉娅的崔斯特姆日志五	Leah's Tristram Journal, Part 5	-	1	-
3272867199	莉娅的崔斯特姆日志六	Leah's Tristram Journal, Part 6	-	1	-
3624348844	莉娅的崔斯特姆日志七	Leah's Tristram Journal, Part 7	-	1	-
872964849	汉森·海耶队长的日志	Journal of Hansan Haile, Captain	-	1	-
3939080631	巴斯廷要塞史	The History of Bastion's Keep	-	1	-
2699750305	摩根的日志一	Morgan's Journal, Part 1	-	1	-
815737414	坎·达卡布的最后心愿	Last Will of Khan Dakab	-	1	-
344927641	哈里发萨达尔的冥思	The Musings of Caliphate Sardar	-	1	-
2699750306	摩根的日志二	Morgan's Journal, Part 2	-	1	-
2433048951	林度的日志	Lyndo's Journal	-	1	-
2843546878	千面大厅	The Chamber of Faces	-	1	-
4130937297	沙漠水道，第一部分	The Desert Aqueducts, Part 1	-	1	-
4130937298	沙漠水道，第二部分	The Desert Aqueducts, Part 2	-	1	-
828022511	卡尔蒂姆简史一	An Abridged History of Caldeum, Part 1	-	1	-
828022512	卡尔蒂姆简史二	An Abridged History of Caldeum, Part 2	-	1	-
828022513	卡尔蒂姆简史三	An Abridged History of Caldeum, Part 3	-	1	-
828022514	卡尔蒂姆简史四	An Abridged History of Caldeum, Part 4	-	1	-
828022515	卡尔蒂姆简史五	An Abridged History of Caldeum, Part 5	-	1	-
828022516	卡尔蒂姆简史六	An Abridged History of Caldeum, Part 6	-	1	-
1121720780	凄凉沙漠，第一部分	On the Desolate Sands, Part 1	-	1	-
1121720781	凄凉沙漠，第二部分	On the Desolate Sands, Part 2	-	1	-
1121720782	凄凉沙漠，第三部分	On the Desolate Sands, Part 3	-	1	-
2717378186	艾蕾娜的日志	Eirena's Journal	-	1	-
378673143	莱拉的日记	Larra's Diary	-	1	-
891922967	莉娅的卡尔蒂姆日志一	Leah's Caldeum Journal, Part 1	-	1	-
891922968	莉娅的卡尔蒂姆日志二	Leah's Caldeum Journal, Part 2	-	1	-
891922969	莉娅的卡尔蒂姆日志三	Leah's Caldeum Journal, Part 3	-	1	-
891922970	莉娅的卡尔蒂姆日志四	Leah's Caldeum Journal, Part 4	-	1	-
891922971	莉娅的卡尔蒂姆日志五	Leah's Caldeum Journal, Part 5	-	1	-
704654350	安达莉尔，痛楚女士	Andariel, the Maiden of Anguish	-	1	-
3886052408	阿兹莫丹，罪恶之王	Azmodan, the Lord of Sin	-	1	-
2904301694	巴尔，毁灭之王	Baal, the Lord of Destruction	-	1	-
1693753943	彼列，谎言之王	Belial, the Lord of Lies	-	1	-
1776365849	迪亚波罗，恐惧之王	Diablo, the Lord of Terror	-	1	-
1791215219	督瑞尔，苦痛之王	Duriel, the Lord of Pain	-	1	-
1361465018	地狱七魔头	The Seven Lords of Hell	-	1	-
2764166135	墨菲斯托，憎恨之王	Mephisto, the Lord of Hatred	-	1	-
501220619	天使议会	The Angiris Council	-	1	-
2911042956	大天使奥莉尔	The Archangel Auriel	-	1	-
260686328	大天使英普瑞斯	The Archangel Imperius	-	1	-
397935128	大天使伊瑟瑞尔	The Archangel Itherael	-	1	-
478898578	大天使马萨伊尔	The Archangel Malthael	-	1	-
3659350395	大天使泰瑞尔	The Archangel Tyrael	-	1	-
1561999134	死灵法师的笔记	Necromancer's Log	-	1	-
1676339915	帝国警卫的命令	The Imperial Guard's Orders	-	1	-
2690908363	波尔塔的笔记	Poltahr's Notes	-	1	-
3965165326	卡拉的诗	Kala's Poem	-	1	-
2699750307	摩根的日志三	Morgan's Journal, Part 3	-	1	-
2743514429	被诅咒者	The Accursed	-	1	-
610441837	欺诈者	Deceivers	-	1	-
1641498900	沙丘魔煞	Dune Dervish	-	1	-
1184767076	沙丘长尾蜥	Dune Thresher	-	1	-
3769852921	尘土顽魔	Dust Imp	-	1	-
3208299284	电鳗	Electric Eel	-	1	-
163638005	堕落蛮兵	Fallen Grunt	-	1	-
84174677	堕落癫狂者	Fallen Lunatic	-	1	-
1562132029	堕落萨满	Fallen Shaman	-	1	-
1574383663	豹人	Lacuni	-	1	-
507308136	沙居兽	Sand Dweller	-	1	-
3198862612	沙漠蜂	Sand Wasp	-	1	-
3981733203	骷髅卫士	Skeletal Guardian	-	1	-
3964209440	针刺虫群	Stinging Swarm	-	1	-
1561062720	李奥瑞克的日志四	Leoric's Journal, Part 4	-	1	-
1561062721	李奥瑞克的日志五	Leoric's Journal, Part 5	-	1	-
3733311634	痞子的日志	Scoundrel's Journal	-	1	-
452865871	细孔钥匙	Aperture Key	-	0	-
3526662921	农夫的日志	Farmer's Journal	-	1	-
2539786691	国王港账单	Kingsport Bill	-	1	-
4155451270	染血的信笺	Bloodstained Letter	-	1	-
2909223662	阿兹莫丹的命令一	Orders from Azmodan, Part 1	-	1	-
2909223663	阿兹莫丹的命令二	Orders from Azmodan, Part 2	-	1	-
2909223664	阿兹莫丹的命令三	Orders from Azmodan, Part 3	-	1	-
2909223665	阿兹莫丹的命令四	Orders from Azmodan, Part 4	-	1	-
2909223666	阿兹莫丹的命令五	Orders from Azmodan, Part 5	-	1	-
2909223667	阿兹莫丹的命令六	Orders from Azmodan, Part 6	-	1	-
1850500833	野蛮人的堕落，第一部分	Fall of the Barbarians, Part 1	-	1	-
1850500834	野蛮人的堕落，第二部分	Fall of the Barbarians, Part 2	-	1	-
1850500835	野蛮人的堕落，第三部分	Fall of the Barbarians, Part 3	-	1	-
1850500836	野蛮人的堕落，第四部分	Fall of the Barbarians, Part 4	-	1	-
1850500837	野蛮人的堕落，第五部分	Fall of the Barbarians, Part 5	-	1	-
3613014988	冈姆的日志	Ghom's Log	-	1	-
891922972	莉娅的要塞日志一	Leah's Keep Journal, Part 1	-	1	-
891922973	莉娅的要塞日志二	Leah's Keep Journal, Part 2	-	1	-
891922974	莉娅的要塞日志三	Leah's Keep Journal, Part 3	-	1	-
891922975	莉娅的要塞日志四	Leah's Keep Journal, Part 4	-	1	-
1675636673	鲜血氏族卡兹拉	Blood Clan Khazra	-	1	-
1864365917	戈尔格巨魔	Colossal Golgor	-	1	-
4154117768	地狱天鬼	Demonic Hellflyer	-	1	-
478100232	地狱寄主	Demonic Hell Bearer	-	1	-
2144349771	恶魔震地者	Demonic Tremor	-	1	-
2357682833	恶魔士兵	Demon Trooper	-	1	-
3619366308	瘟疫使者	Herald of Pestilence	-	1	-
2430713925	巨型移形兽	Hulking Phasebeast	-	1	-
1481069442	摩鲁人	The Morlu	-	1	-
2765759466	死影暴徒	Shadow Vermin	-	1	-
56567324	攻城突击兽	Siegebreaker Assault Beast	-	1	-
1170383240	灵魂撕裂者	Soul Ripper	-	1	-
2826672256	魅魔	Succubus	-	1	-
2725860065	折磨之刺	Tormented Stinger	-	1	-
2033922302	屠夫	Butcher	-	1	-
2776584148	掘墓者的日志	Gravedigger's Log	-	1	-
1814333430	崔斯特姆旷野	Tristram Fields	-	1	-
775555921	新崔斯特姆	New Tristram	-	1	-
2145056291	高地	The Highlands	-	1	-
1667935935	骷髅王	The Skeleton King	-	1	-
4273459798	蛛后	The Spider Queen	-	1	-
231471423	暴怒爬行者	Bile Crawler	-	1	-
2577795768	辛迪娅，欢愉女士	Cydaea, the Maiden of Lust	-	1	-
3473173372	冈姆，饕餮之王	Ghom, the Lord of Gluttony	-	1	-
515122494	铁甲摧毁者	Armored Destroyer	-	1	-
2416360388	奴役梦魇	Enslaved Nightmare	-	1	-
1613832402	槌地魔	The Mallet Lords	-	1	-
1727215776	施虐狂魔	The Oppressors	-	1	-
166186064	恐惧爪牙	Terror Demon	-	1	-
3836289753	统御魔	Subjugator	-	1	-
3495212541	庇护之地的创生，第一部分	The Creation of Sanctuary, Part 1	-	1	-
3495212542	庇护之地的创生，第二部分	The Creation of Sanctuary, Part 2	-	1	-
3495212543	庇护之地的创生，第三部分	The Creation of Sanctuary, Part 3	-	1	-
3495212544	庇护之地的创生，第四部分	The Creation of Sanctuary, Part 4	-	1	-
2948596534	衣卒尔的沦落	Izual's Descent	-	1	-
1036599468	奈非天的命运一	The Destiny of the Nephalem, Part 1	-	1	-
1036599469	奈非天的命运二	The Destiny of the Nephalem, Part 2	-	1	-
1036599470	奈非天的命运三	The Destiny of the Nephalem, Part 3	-	1	-
1276294793	拉卡诺斯，绝望之王	Rakanoth, the Lord of Despair	-	1	-
2686476358	守财奴的遗嘱	Miser's Will	-	1	-
1554177638	最后一位先祖	The Last of the Ancients	-	1	-
3475553822	逃兵的日志一	Deserter's Journal, Part 1	-	1	-
3475553823	逃兵的日志二	Deserter's Journal, Part 2	-	1	-
3475553824	逃兵的日志三	Deserter's Journal, Part 3	-	1	-
3475553825	逃兵的日志四	Deserter's Journal, Part 4	-	1	-
3475553826	逃兵的日志五	Deserter's Journal, Part 5	-	1	-
1776052671	团长的谕令	The Maester's Proclamation	-	1	-
3290281967	Lore_x1_MysticIntro1	Lore_x1_MysticIntro1	-	1	-
3290281968	Lore_x1_MysticIntro2	Lore_x1_MysticIntro2	-	1	-
172363859	可怕的秘密	The Horrible Secret	-	1	-
3626752122	失心疯言	The Ravings of a Deranged Mind	-	1	-
1615247495	Lore_Catacombs_NephDefenseSystem	Lore_Catacombs_NephDefenseSystem	-	1	-
4004775263	食物	Food	-	1	-
133313247	艾德莉亚的笔记	Adria's Note	-	1	-
2045759001	x1_Bog_Lore_AdriaNewHost	x1_Bog_Lore_AdriaNewHost	-	1	-
133600747	艾德莉亚的日志九	Adria's Journal, Part 9	-	1	-
1923206206	x1_Bog_Lore_AdriaLosingControl	x1_Bog_Lore_AdriaLosingControl	-	1	-
4286653225	x1_Bog_Lore_AdriaEmptiness	x1_Bog_Lore_AdriaEmptiness	-	1	-
118984382	x1_Bog_Lore_AdriaPower	x1_Bog_Lore_AdriaPower	-	1	-
2659286021	x1_Bog_Lore_AdriaBetrayal	x1_Bog_Lore_AdriaBetrayal	-	1	-
954251807	艾德莉亚的目的	Adria's Purpose	-	1	-
103300821	艾德莉亚的日志一	Adria's Journal, Part 1	-	1	-
133385135	艾德莉亚的日志三	Adria's Journal, Part 3	-	1	-
3518422923	艾德莉亚的日志二	Adria's Journal, Part 2	-	1	-
4160791354	x1_Bog_Lore_AdriaVoices	x1_Bog_Lore_AdriaVoices	-	1	-
733368986	艾德莉亚的日志七	Adria's Journal, Part 7	-	1	-
133390039	艾德莉亚的日志四	Adria's Journal, Part 4	-	1	-
2404637111	艾德莉亚的日志五	Adria's Journal, Part 5	-	1	-
127066864	艾德莉亚的日志六	Adria's Journal, Part 6	-	1	-
100959118	艾德莉亚的日志八	Adria's Journal, Part 8	-	1	-
3220634824	拉基斯的誓约一	The Testament of Rakkis, Part 1	-	1	-
3220634825	拉基斯的誓约二	The Testament of Rakkis, Part 2	-	1	-
3220634826	拉基斯的誓约三	The Testament of Rakkis, Part 3	-	1	-
3220634827	拉基斯的誓约四	The Testament of Rakkis, Part 4	-	1	-
3220634828	拉基斯的誓约五	The Testament of Rakkis, Part 5	-	1	-
3220634829	拉基斯的誓约六	The Testament of Rakkis, Part 6	-	1	-
3220634830	拉基斯的誓约七	The Testament of Rakkis, Part 7	-	1	-
3220634831	拉基斯的誓约八	The Testament of Rakkis, Part 8	-	1	-
3220634832	拉基斯的誓约九	The Testament of Rakkis, Part 9	-	1	-
3220634856	x1_Bog_Lore_RakkisHistory10	x1_Bog_Lore_RakkisHistory10	-	1	-
3378222041	威斯特玛史一	The History of Westmarch, Part 1	-	1	-
3378222042	威斯特玛史二	The History of Westmarch, Part 2	-	1	-
3378222043	威斯特玛史三	The History of Westmarch, Part 3	-	1	-
3378222044	威斯特玛史四	The History of Westmarch, Part 4	-	1	-
3378222045	威斯特玛史五	The History of Westmarch, Part 5	-	1	-
3378222046	威斯特玛史六	The History of Westmarch, Part 6	-	1	-
3378222047	威斯特玛史七	The History of Westmarch, Part 7	-	1	-
2011207568	Lore_X1_Bog_Ideation_AdriaSpikeChest	Lore_X1_Bog_Ideation_AdriaSpikeChest	-	1	-
3188375008	拉基斯的命令	Rakkis's Orders	-	1	-
3467309587	Lore_X1_Westm_Unique_Drop	Lore_X1_Westm_Unique_Drop	-	1	-
2825500907	威斯特玛之魂	The Souls of Westmarch	-	1	-
3874914055	混沌界史一	The History of Pandemonium, Part 1	-	1	-
3874914056	混沌界史二	The History of Pandemonium, Part 2	-	1	-
3874914057	混沌界史三	The History of Pandemonium, Part 3	-	1	-
1320763167	发现庇护之地一	The Discovery of Sanctuary, Part 1	-	1	-
1320763168	发现庇护之地二	The Discovery of Sanctuary, Part 2	-	1	-
1320763169	发现庇护之地三	The Discovery of Sanctuary, Part 3	-	1	-
1960749072	异界行者	The Realmwalker	-	1	-
3874914058	混沌界史四	The History of Pandemonium, Part 4	-	1	-
648677458	英普瑞斯的信笺	Missive from Imperius	-	1	-
1390356236	失落的战士	The Lost Warrior	-	1	-
216459655	Lore_X1_Graveyard_Azthar	Lore_X1_Graveyard_Azthar	-	1	-
831394876	巫师会必将再度崛起	The Cult Shall Rise Again	-	1	-
1223177093	这是个陷阱	It's a Trap	-	1	-
2125283571	圣教军一	The Crusaders, Part 1	-	1	-
2125283572	圣教军二	The Crusaders, Part 2	-	1	-
2125283573	圣教军三	The Crusaders, Part 3	-	1	-
2125283574	圣教军四	The Crusaders, Part 4	-	1	-
2125283575	圣教军五	The Crusaders, Part 5	-	1	-
2125283576	圣教军六	The Crusaders, Part 6	-	1	-
2125283577	圣教军七	The Crusaders, Part 7	-	1	-
2125283578	圣教军八	The Crusaders, Part 8	-	1	-
2125283579	圣教军九	The Crusaders, Part 9	-	1	-
3211887844	秘密笔记	Secret Note	-	1	-
194883964	伊纳瑞斯的证词一	The Testament of Inarius, Part 1	-	1	-
194883965	伊纳瑞斯的证词二	The Testament of Inarius, Part 2	-	1	-
194883966	伊纳瑞斯的证词三	The Testament of Inarius, Part 3	-	1	-
194883967	伊纳瑞斯的证词四	The Testament of Inarius, Part 4	-	1	-
194883968	伊纳瑞斯的证词五	The Testament of Inarius, Part 5	-	1	-
194883969	伊纳瑞斯的证词六	The Testament of Inarius, Part 6	-	1	-
194883970	伊纳瑞斯的证词七	The Testament of Inarius, Part 7	-	1	-
3716598857	席碧尔的思绪	Sibyl's Thoughts	-	1	-
3716598858	蕾萨的回忆	Raissa's Memory	-	1	-
3716598859	梅莱娜的回忆	Melaina's Memory	-	1	-
1354656263	莉莉丝的笔迹一	The Writings of Lilith, Part 1	-	1	-
1354656264	莉莉丝的笔迹二	The Writings of Lilith, Part 2	-	1	-
1354656265	莉莉丝的笔迹三	The Writings of Lilith, Part 3	-	1	-
1354656266	莉莉丝的笔迹四	The Writings of Lilith, Part 4	-	1	-
3567772476	奈非天秘境	Nephalem Rifts	-	1	-
913430382	国王的日志一	The King's Journal, Part 1	-	1	-
3076640648	国王寄给怀顿勋爵的信	The King's Note to Lord Wynton	-	1	-
913430383	国王的日志二	The King's Journal, Part 2	-	1	-
1792637338	大团长的日志	Grand Maester's Journal	-	1	-
1887856949	被召唤的士兵	Summoned Soldier	-	1	-
3781127096	丧魂弓手	Summoned Archer	-	1	-
166255055	丧魂盾卫	Summoned Shield Guard	-	1	-
2123300624	亡魂士兵	Revenant Soldier	-	1	-
1836003891	X1_Lore_Bestiary_RevenantArcher	X1_Lore_Bestiary_RevenantArcher	-	1	-
2579042748	死亡鬼影	Shadow of Death	-	1	-
3309106383	死神侍女	Death Maiden	-	1	-
4071321546	X1_Lore_Besitary_RevenantShieldGuard	X1_Lore_Besitary_RevenantShieldGuard	-	1	-
1389417324	驱魔者	Exorcist	-	1	-
920539156	亡者召唤师	Summoner of the Dead	-	1	-
181747316	凶犬	Vicious Hound	-	1	-
1571805338	X1_Lore_Bestiary_GhastlySeraph	X1_Lore_Bestiary_GhastlySeraph	-	1	-
2995944358	处决者	Executioner	-	1	-
3907260255	白骨野兽	Skeletal Beast	-	1	-
1244727563	圣约的研究	The Covenant's Search	-	1	-
1244727564	黑暗国王的统治	The Black King's Reign	-	1	-
1244727565	巫师会的手段	Implements of the Dark Coven	-	1	-
2145180345	克迪斯勋爵的日志	Lord Kertis's Journal	-	1	-
551638722	马萨伊尔的计划	Malthael's Plan	-	1	-
2979741530	奈非天	The Nephalem	-	1	-
900358318	一个新的时代	A New Era	-	1	-
1375431349	办不到的事情	Impossibilities	-	1	-
4012680560	永恒的痛楚	An Eternity of Agony	-	1	-
3649274490	厄兹尔的日志一	Urzael's Journal, Part 1	-	1	-
3649274491	厄兹尔的日志二	Urzael's Journal, Part 2	-	1	-
3649274492	厄兹尔的日志三	Urzael's Journal, Part 3	-	1	-
4078714025	灭魂仪的传说	Legend of the Great Weapon	-	1	-
1526997743	瘟疫地道	The Plague Tunnels	-	1	-
18980873	智慧之道一	The Path of Wisdom, Part 1	-	1	-
18980874	智慧之道二	The Path of Wisdom, Part 2	-	1	-
18980875	智慧之道三	The Path of Wisdom, Part 3	-	1	-
18980876	智慧之道四	The Path of Wisdom, Part 4	-	1	-
18980877	智慧之道五	The Path of Wisdom, Part 5	-	1	-
18980878	智慧之道六	The Path of Wisdom, Part 6	-	1	-
621163016	叛天灵	Anarch	-	1	-
2816013591	勾刺潜伏者	Barbed Lurker	-	1	-
2132231168	沼泽诱捕兽	Bogan Trapper	-	1	-
661688183	沼泽怪	Boggit	-	1	-
3395636237	控尸者	Corpse Raiser	-	1	-
90729293	暴戾的幽魂	Enraged Phantasm	-	1	-
789563798	督天灵	Exarch	-	1	-
3304302035	血魔吞食者	Flesh Gorger	-	1	-
3350558399	血魔抛毒者	Flesh Hurler	-	1	-
3765020773	血肉萨满	Flesh Shaman	-	1	-
1277879248	蛆虫育母	Maggot Brood	-	1	-
3005545996	原始食腐兽	Primordial Scavenger	-	1	-
1312554887	圣甲虫	Scarab	-	1	-
2067382477	食腐掘洞者	Scavenging Tunneler	-	1	-
3836398209	扫荡冲锋兽	Scouring Charger	-	1	-
1905172061	尖啸恐蝠	Shrieking Terror	-	1	-
494193920	骷髅爬行者	Skeletal Crawler	-	1	-
1112087602	尖牙沼泽兽	Tusked Bogan	-	1	-
191466402	邪蝠	Vile Bat	-	1	-
1295465786	战伤遍体的掠夺者	Warscarred Marauder	-	1	-
2726959665	战伤遍体的劫掠者	Warscarred Ravager	-	1	-
1809929374	飞翼刺杀者	Winged Assassin	-	1	-
2879981954	飞翼塔鲁斯	Winged Talus	-	1	-
2967528595	攻城符文	Siege Runes	-	1	-
2515991521	猎犬首领	Hound Pack Leader	-	1	-
2987347360	Lore_p2_ScoundrelEvent02_SimonNote	Lore_p2_ScoundrelEvent02_SimonNote	-	1	-
2170657048	Lore_p2_DateDungeon_CovenPlans	Lore_p2_DateDungeon_CovenPlans	-	1	-
594680296	高阶教士的日记一	High Cleric's Journal, Part 1	-	1	-
594680297	高阶教士的日记二	High Cleric's Journal, Part 2	-	1	-
626164164	小雷耶德的日记一	Journal of Rayeld the Younger, Part 1	-	1	-
