SNO	Code	Name
370709	X1_Cald_Skybox_Night	
359805	X1_caOut_RefugeeCamp_Skybox_Actor_Night	
267169	X1_Catacomb_Floor_Rays_Glow_A	
267049	X1_Catacomb_Floor_Runes_A	
267589	X1_Catacomb_Floor_Runes_A_Dead	
267063	X1_Catacomb_Floor_Runes_Glow_A	
256532	x1_Catacomb_Neph_Ally_Male	奈非天鬼魂
256537	x1_Catacomb_Neph_Bro_Head	
353165	x1_Catacombs_Adria	
340404	x1_Catacombs_Armor_Rack_Weapons_Client	
261138	x1_Catacombs_Barrel	容器
291743	x1_Catacombs_Barricade_Breakable	路障
352692	X1_Catacombs_Barricade_Breakable_Round	大型杂物
291744	x1_Catacombs_Barricade_Round	路障
263843	x1_Catacombs_Bone_Fires_SoftGlow	
345324	x1_Catacombs_Breakable_Containers_A	陶罐
345331	x1_Catacombs_Breakable_Containers_B	陶罐
345660	x1_Catacombs_Breakable_Containers_C	陶罐
350144	x1_Catacombs_Breakable_Containers_C_Stump	
345677	x1_Catacombs_Breakable_Containers_D	陶罐
348447	x1_Catacombs_Breakable_Containers_E	陶罐
348457	x1_Catacombs_Breakable_Containers_F	陶罐
348534	x1_Catacombs_Breakable_Containers_G	罐子
349346	x1_Catacombs_Breakable_Containers_H	破烂的长椅
358104	x1_Catacombs_Breakable_Corner_Wall	
358277	x1_Catacombs_Breakable_Corner_Wall_Client	
360446	x1_Catacombs_Breakable_Corner_Wall_Client_BonesDirt	
357530	x1_Catacombs_Breakable_Doorway_Statues	
357532	x1_Catacombs_Breakable_Doorway_Statues_Client	
356930	x1_Catacombs_Breakable_Floor_Hole_Filler_EVENT	
362450	x1_Catacombs_Breakable_Half_Bridge_Walkway_A	
362448	x1_Catacombs_Breakable_Half_Bridge_Walkway_A_ClientEffect	
368885	x1_Catacombs_Breakable_Statue_A_Broken	
362689	x1_Catacombs_Breakable_Wall_A	
362694	x1_Catacombs_Breakable_Wall_A_ClientEffect	
362709	x1_Catacombs_Breakable_Wall_A_ClientEffect_BonesDirt	
362561	x1_Catacombs_Breakable_Wall_B	
362566	x1_Catacombs_Breakable_Wall_B_ClientEffect	
362579	x1_Catacombs_Breakable_Wall_B_ClientEffect_Bones	
364377	x1_Catacombs_Breakable_Wall_B_ClientEffect_Reversed	
364368	x1_Catacombs_Breakable_Wall_B_Reversed	
360297	x1_Catacombs_Breakable_Wall_North	
360404	x1_Catacombs_Breakable_Wall_North_Client_Effect_BonesDirt	
360312	x1_Catacombs_Breakable_Wall_North_Client_Effect_WallChunks	
360810	x1_Catacombs_Breakable_Wall_West	
360832	x1_Catacombs_Breakable_Wall_West_Client_Effect_Lower	
361447	x1_Catacombs_Breakable_Wall_West_Client_Effect_Mid	
361607	x1_Catacombs_Breakable_Wall_West_Client_Effect_Upper2	
356639	x1_Catacombs_Breakable_Window_Relief	
357027	x1_Catacombs_Breakable_Window_Relief_Client	
348228	x1_Catacombs_CatacombsPortalMarker	
261135	x1_Catacombs_chest	宝箱
261136	x1_Catacombs_chest_rare	精美的宝箱
356805	x1_Catacombs_chest_rare_GardenEvent	精美的宝箱
356908	x1_Catacombs_chest_rare_treasureRoom	精美的宝箱
263929	x1_catacombs_Coal_BlueGreen	
358512	x1_catacombs_Coal_Orange	
364013	x1_catacombs_Coal_Orange_Large	
364063	x1_catacombs_Coal_Orange_Medium	
261137	x1_Catacombs_Corpse_01	远古残骸
385940	x1_Catacombs_Corpse_01_DeadEndReward	远古残骸
258595	x1_Catacombs_Door_A	被封住的门
260394	x1_Catacombs_Door_A_FX	
340480	x1_Catacombs_Door_A_FX_Mouse	
260609	x1_Catacombs_Door_A_FX_Rays	
260713	x1_Catacombs_Door_A_FX_Rays_Ground	
262286	x1_Catacombs_Door_A_FX_Rays_Slowing_Client	
345761	x1_Catacombs_Door_A_Ground _Center_FX	
370470	x1_Catacombs_Door_Adria_Locked_FX	
340914	x1_Catacombs_Door_B	门
340889	x1_Catacombs_Door_B_Locked_FX	
374731	x1_Catacombs_Door_Server_Prop	
375144	x1_Catacombs_Door_Server_Prop_B	
354655	X1_Catacombs_Event_Light	
261139	x1_Catacombs_Ground_Clicky	松动的石堆
362478	x1_Catacombs_Jeweler	沈老贪
376328	x1_Catacombs_Jeweler_Fall	沈老贪
358502	x1_Catacombs_Jeweler_Trapped	
352229	x1_Catacombs_Liria	丽瑞雅
368998	x1_Catacombs_Lore_Chest_Rakkis_Client	
368644	X1_Catacombs_LoreBook_Rakkis	
368515	x1_Catacombs_Nephalem_Event_Switch	奈非天开关
374479	x1_Catacombs_Nephalem_Event_Switch_Mutant_1	远古开关
374480	x1_Catacombs_Nephalem_Event_Switch_Mutant_2	远古开关
374481	x1_Catacombs_Nephalem_Event_Switch_Mutant_3	远古开关
374482	x1_Catacombs_Nephalem_Event_Switch_Mutant_4	远古开关
267072	x1_Catacombs_Nephalem_Floor_Glow_Hit_A	
370102	x1_Catacombs_Patch_Bones_A	
370128	x1_Catacombs_Patch_Bones_B	
377050	x1_Catacombs_Patch_Bones_C	
377071	x1_Catacombs_Patch_Bones_D	
261947	x1_Catacombs_Sand_Wall	
348413	X1_Catacombs_Scarab_Spawn	圣甲虫茧
238753	x1_Catacombs_Spirit_Totem	灵魂图腾
375573	X1_Catacombs_Spirit_Totem_Client	
377368	x1_Catacombs_Spirit_Totem_Coal	
349937	x1_Catacombs_Spirit_Totem_Soul_Bro_Bolt	
266017	x1_Catacombs_Weapon_Rack_Glow_FX	
265637	x1_Catacombs_Weapon_Rack_Raise	古老的军备品
265908	x1_Catacombs_Weapon_Rack_Raise_FX	
336555	X1_CaveRipper_A	鞭笞爬行兽
326811	x1_ceremonialDagger_norm_base_01	
367198	x1_ceremonialDagger_norm_base_02	
326816	x1_ceremonialDagger_norm_base_flippy_01	
367199	x1_ceremonialDagger_norm_base_flippy_02	
337285	x1_ceremonialDagger_norm_promo_01	
337287	x1_ceremonialDagger_norm_promo_flippy_01	
271738	x1_ceremonialDagger_norm_unique_10	
271745	x1_ceremonialDagger_norm_unique_11	
271741	x1_ceremonialDagger_norm_unique_flippy_10	
271742	x1_ceremonialDagger_norm_unique_flippy_11	
301921	x1_Cesspool_Slime_minion	软泥怪
366283	x1_Cesspool_Slime_minion_LR_Boss	软泥怪
368397	x1_Cesspool_Slime_Posion_Attack_GlobModel	
367950	x1_Cesspool_Slime_Posion_Attack_impact	
368392	x1_Cesspool_Slime_Posion_Attack_Projectile	
297877	x1_Challenege_Spawner_FallenChampion_A	
297878	x1_Challenege_Spawner_FallenGrunt_A	
300174	x1_Challenge_Corupulent_A_Spawner	
328150	X1_Challenge_Lore	奈非天秘境
348690	X1_ChALLENGE_LURE_PEDESTAL	
327996	X1_Challenge_Nephalem	欧雷克
377117	X1_Challenge_Nephalem_Invis	
297881	x1_Challenge_Spawner_FallenShaman_A	
297799	x1_Challenge_Spawner_Lacuni_Female_A	
297800	x1_Challenge_Spawner_LacuniMale_A	
331774	x1_Challenge_Spawner_Skeleton_Westmarch_Ghost_A	
331782	x1_Challenge_Spawner_westm_WestmarchBrute_A	
302116	x1_Challenge_Spawner_Zombie_SunkenGrave	
302115	x1_Challenge_Spawner_ZombieFemale_SunkenGrave	
267815	X1_Challenge_TestWorldReturnPortal	
300135	X1_Challenges_Portal_DynamicReturn	
253983	x1_chestArmor_hell_base_07	
253994	x1_chestArmor_hell_base_08	
336984	x1_chestArmor_norm_set_05	
358788	x1_chestArmor_norm_set_06	
363803	x1_chestArmor_norm_set_07	
338032	x1_chestArmor_norm_set_08	
338038	x1_chestArmor_norm_set_09	
358796	x1_chestArmor_norm_set_10	
332357	x1_chestArmor_norm_set_13	
332359	x1_chestArmor_norm_set_14	
363088	x1_chestArmor_norm_set_16	
332200	x1_chestArmor_norm_unique_01	
332202	x1_chestArmor_norm_unique_02	
314816	x1_Child_Kyla	凯拉
368002	x1_chronodemon_rune_geo	
286005	x1_CircleOfDeath_Bubble_Geo_Dist	
285985	x1_CircleOfDeath_Bubble_GeoOutline	
336188	x1_CircleOfDeath_ForgottenWar_Bubble_GeoOutline	
335376	x1_Cloak_norm_base_01	
367188	x1_Cloak_norm_base_02	
332206	x1_Cloak_norm_unique_01	
332208	x1_Cloak_norm_unique_02	
327966	x1_combatStaff_norm_base_01	
367191	x1_combatStaff_norm_base_02	
335290	x1_combatStaff_norm_base_flippy_01	
367192	x1_combatStaff_norm_base_flippy_02	
271749	x1_combatStaff_norm_unique_09	
271765	x1_combatStaff_norm_unique_10	
271750	x1_combatStaff_norm_unique_flippy_09	
271762	x1_combatStaff_norm_unique_flippy_10	
292336	X1_CoreEliteDemon_C	TEMP Core Elite Demon
300726	x1_CoreEliteDemon_Chronodemon_A	
326664	X1_CoreEliteDemon_Chronodemon_Burned_A	
340242	X1_CoreEliteDemon_Chronodemon_Burned_A_DropPod	
325747	X1_CoreEliteDemon_Chronodemon_Event_ChronoTrigger	
318425	X1_CoreEliteDemon_Chronodemon_Event_ForgottenWar	
334435	X1_CoreEliteDemon_Chronodemon_Fire_A	
359762	X1_CowKing_Minion	驼背牛灵
326661	X1_CrazedAngel_A	战狂天使
327417	X1_CrazedAngel_Ranged_A	战狂弩兵
362665	x1_crusader_avalanche_lavaProjectile	
344543	X1_Crusader_BlessedHammer_firepool	
348203	X1_Crusader_BlessedShield_Armor_Shield	
348262	X1_Crusader_BlessedShield_Armor_shieldProjectile	
349540	X1_Crusader_BlessedShield_Fiery_Shield	
343262	X1_Crusader_BlessedShield_Fire_damageSwipe	
343180	X1_Crusader_BlessedShield_Fire_damageWave	
349534	X1_Crusader_BlessedShield_Firey_shieldProjectile	
285476	X1_Crusader_BlessedShield_impactWave	
348735	X1_Crusader_BlessedShield_Piercing_Shield	
348731	X1_Crusader_BlessedShield_Piercing_shieldProjectile	
343792	X1_Crusader_BlessedShield_Shield	
348993	X1_Crusader_BlessedShield_Shield_stun	
280462	X1_Crusader_BlessedShield_shieldProjectile	
348991	X1_Crusader_BlessedShield_shieldProjectile_stun	
348766	X1_Crusader_BlessedShield_Split_Shield	
349498	X1_Crusader_BlessedShield_Split_Shield_small	
349483	X1_Crusader_BlessedShield_Split_shieldProjectile	
349485	X1_Crusader_BlessedShield_Split_shieldProjectile_small	
323582	x1_Crusader_Consecration_AnimatedRing	
352933	x1_Crusader_Consecration_AnimatedRing_defense	
351051	x1_Crusader_Consecration_AnimatedRing_fear	
352455	x1_Crusader_Consecration_AnimatedRing_sharedDamage	
324126	x1_Crusader_Consecration_AnimatedRing_ShatteredGround	
304115	X1_Crusader_Consecration_healthWell	
257376	X1_Crusader_Consecration_Proxy	
352942	X1_Crusader_Consecration_Proxy_defense	
351031	X1_Crusader_Consecration_Proxy_fear	
351139	X1_Crusader_Consecration_Proxy_frozen	
352414	X1_Crusader_Consecration_Proxy_sharedDamage	
324081	X1_Crusader_Consecration_Proxy_ShatteredGround	
300142	x1_Crusader_Consecration_Wall	
286805	x1_crusader_crushingResolve_archs5	
293725	X1_Crusader_CrushingResolve_buffEnergy	
289010	X1_Crusader_CrushingResolve_BuffSwipe	
292608	X1_Crusader_CrushingResolve_damageResolveEnergy	
290521	X1_Crusader_CrushingResolve_energySwipe1	
295012	X1_Crusader_CrushingResolve_resolveEnergy0	
294732	X1_Crusader_CrushingResolve_resolveEnergy1	
293318	X1_Crusader_CrushingResolve_resolveEnergy2	
293312	X1_Crusader_CrushingResolve_resolveEnergy3	
293223	X1_Crusader_CrushingResolve_resolveEnergy4	
290532	X1_Crusader_CrushingResolve_resolveEnergy5	
295009	X1_Crusader_CrushingResolve_swipe0	
290291	X1_Crusader_CrushingResolve_swipe1	
290315	X1_Crusader_CrushingResolve_swipe2	
290325	X1_Crusader_CrushingResolve_swipe3	
290460	X1_Crusader_CrushingResolve_swipe4	
290330	X1_Crusader_CrushingResolve_swipe4A	
290340	X1_Crusader_CrushingResolve_swipe4B	
290494	X1_Crusader_CrushingResolve_swipe5	
295015	X1_Crusader_CrushingResolve_swipeWave0	
290508	X1_Crusader_CrushingResolve_swipeWave1	
293332	X1_Crusader_CrushingResolve_swipeWave2	
293644	X1_Crusader_CrushingResolve_swipeWave3	
293682	X1_Crusader_CrushingResolve_swipeWave4	
293701	X1_Crusader_CrushingResolve_swipeWave5	
293797	X1_Crusader_CrushingResolveA_buffEnergy	
294047	X1_Crusader_CrushingResolveA_damageResolveEnergy	
294333	X1_Crusader_CrushingResolveA_resolveEnergy2	
294439	X1_Crusader_CrushingResolveA_resolveEnergy3	
294520	X1_Crusader_CrushingResolveA_resolveEnergy4	
293769	X1_Crusader_CrushingResolveA_resolveEnergy5	
294330	X1_Crusader_CrushingResolveA_swipe2	
294436	X1_Crusader_CrushingResolveA_swipe3	
294517	X1_Crusader_CrushingResolveA_swipe4	
293762	X1_Crusader_CrushingResolveA_swipe5	
294336	X1_Crusader_CrushingResolveA_swipeWave2	
294442	X1_Crusader_CrushingResolveA_swipeWave3	
294523	X1_Crusader_CrushingResolveA_swipeWave4	
293773	X1_Crusader_CrushingResolveA_swipeWave5	
293872	X1_Crusader_CrushingResolveB_buffEnergy	
294052	X1_Crusader_CrushingResolveB_damageResolveEnergy	
294348	X1_Crusader_CrushingResolveB_resolveEnergy2	
294449	X1_Crusader_CrushingResolveB_resolveEnergy3	
294530	X1_Crusader_CrushingResolveB_resolveEnergy4	
293850	X1_Crusader_CrushingResolveB_resolveEnergy5	
294340	X1_Crusader_CrushingResolveB_swipe2	
294446	X1_Crusader_CrushingResolveB_swipe3	
294527	X1_Crusader_CrushingResolveB_swipe4	
293843	X1_Crusader_CrushingResolveB_swipe5	
294351	X1_Crusader_CrushingResolveB_swipeWave2	
294452	X1_Crusader_CrushingResolveB_swipeWave3	
294533	X1_Crusader_CrushingResolveB_swipeWave4	
293866	X1_Crusader_CrushingResolveB_swipeWave5	
293919	X1_Crusader_CrushingResolveC_buffEnergy	
294057	X1_Crusader_CrushingResolveC_damageResolveEnergy	
294358	X1_Crusader_CrushingResolveC_resolveEnergy2	
294459	X1_Crusader_CrushingResolveC_resolveEnergy3	
294540	X1_Crusader_CrushingResolveC_resolveEnergy4	
293912	X1_Crusader_CrushingResolveC_resolveEnergy5	
294355	X1_Crusader_CrushingResolveC_swipe2	
294456	X1_Crusader_CrushingResolveC_swipe3	
294537	X1_Crusader_CrushingResolveC_swipe4	
293895	X1_Crusader_CrushingResolveC_swipe5	
294361	X1_Crusader_CrushingResolveC_swipeWave2	
294462	X1_Crusader_CrushingResolveC_swipeWave3	
294543	X1_Crusader_CrushingResolveC_swipeWave4	
293915	X1_Crusader_CrushingResolveC_swipeWave5	
293998	X1_Crusader_CrushingResolveD_buffEnergy	
294169	X1_Crusader_CrushingResolveD_damageResolveEnergy	
294368	X1_Crusader_CrushingResolveD_resolveEnergy2	
294469	X1_Crusader_CrushingResolveD_resolveEnergy3	
294550	X1_Crusader_CrushingResolveD_resolveEnergy4	
293930	X1_Crusader_CrushingResolveD_resolveEnergy5	
294365	X1_Crusader_CrushingResolveD_swipe2	
294466	X1_Crusader_CrushingResolveD_swipe3	
294547	X1_Crusader_CrushingResolveD_swipe4	
293927	X1_Crusader_CrushingResolveD_swipe5	
294371	X1_Crusader_CrushingResolveD_swipeWave2	
294472	X1_Crusader_CrushingResolveD_swipeWave3	
294553	X1_Crusader_CrushingResolveD_swipeWave4	
293947	X1_Crusader_CrushingResolveD_swipeWave5	
294023	X1_Crusader_CrushingResolveE_buffEnergy	
294182	X1_Crusader_CrushingResolveE_damageResolveEnergy	
294378	X1_Crusader_CrushingResolveE_resolveEnergy2	
294479	X1_Crusader_CrushingResolveE_resolveEnergy3	
294560	X1_Crusader_CrushingResolveE_resolveEnergy4	
294009	X1_Crusader_CrushingResolveE_resolveEnergy5	
294375	X1_Crusader_CrushingResolveE_swipe2	
294476	X1_Crusader_CrushingResolveE_swipe3	
294557	X1_Crusader_CrushingResolveE_swipe4	
294005	X1_Crusader_CrushingResolveE_swipe5	
294381	X1_Crusader_CrushingResolveE_swipeWave2	
294482	X1_Crusader_CrushingResolveE_swipeWave3	
294563	X1_Crusader_CrushingResolveE_swipeWave4	
294012	X1_Crusader_CrushingResolveE_swipeWave5	
284686	x1_Crusader_defensiveShell_bubble	
284872	x1_Crusader_defensiveShell_bubble_dist	
277805	x1_crusader_deflection_blastwave	
352687	x1_crusader_deflection_blastwave_moreDamage	
352683	x1_crusader_deflection_ShieldBarrier_Shatters_moreDamage	
352757	x1_crusader_deflection_ShieldBarrier4_moreDamage	
306210	X1_Crusader_DragoonMeteor_holyGround	
306225	X1_Crusader_DragoonMeteor_lightningField	
266503	x1_Crusader_fallingSword_blastWave	
354249	x1_Crusader_fallingSword_blastWave_cooldown	
353516	x1_Crusader_Fallingsword_SwordnadoRig_Spawner	
238286	X1_Crusader_Female	
238288	X1_Crusader_Female_FrontEnd	
253717	X1_Crusader_FistOfHeavens_BackExplosion	
255056	X1_Crusader_FistOfHeavens_ChargedBolt	
342938	X1_Crusader_FistOfHeavens_ChargedBolt_knockback	
342257	X1_Crusader_FistOfHeavens_ChargedBolt_lightningRod	
343099	X1_Crusader_FistOfHeavens_ChargedBolt_piercing	
349942	X1_Crusader_FistOfHeavens_ChargedBolt_piercing_explosion	
342562	X1_Crusader_FistOfHeavens_ChargedBolt_stormCloud	
324059	X1_Crusader_FistOfHeavens_ChargedBolt_WellOfRetribution	
253211	X1_Crusader_FistOfHeavens_leadingEdge	
342940	X1_Crusader_FistOfHeavens_leadingEdge_knockback	
342209	X1_Crusader_FistOfHeavens_leadingEdge_lightningRod	
253416	X1_Crusader_FistOfHeavens_leadingEdge_sparks	
342945	X1_Crusader_FistOfHeavens_leadingEdge_sparks_knockback	
342213	X1_Crusader_FistOfHeavens_leadingEdge_sparks_lightningRod	
342336	X1_Crusader_FistOfHeavens_leadingEdge_sparks_stormCloud	
324050	X1_Crusader_FistOfHeavens_leadingEdge_sparks_wellOfRetribution	
342332	X1_Crusader_FistOfHeavens_leadingEdge_stormCloud	
324046	X1_Crusader_FistOfHeavens_leadingEdge_wellOfRetribution	
347248	x1_Crusader_FistOfHeavens_RetributionGeo	
347421	x1_Crusader_FistOfHeavens_RetributionGeo_Sparks	
347466	x1_Crusader_FistofHeavens_Sphere_Explosion	
347135	X1_Crusader_FistOfHeavens_TeslaCoil	
342969	X1_Crusader_FistOfHeavens_TeslaCoil_StormCloud	[TEMP] Storm Cloud
306040	X1_Crusader_FistOfHeavens_wellOfRetribution	
256083	x1_crusader_flailSweep	
336279	x1_crusader_flailSweep_addsBleed	
343954	x1_crusader_flailSweep_addsFreeze	
336202	x1_crusader_flailSweep_addsHeal	
336138	x1_crusader_flailSweep_addsStun	
336356	x1_crusader_flailSweep_pullsInEnemies	
263866	x1_crusader_flailSweep_swipeModel	
336285	x1_crusader_flailSweep_swipeModel_addsBleed	
343879	x1_crusader_flailSweep_swipeModel_addsFreeze	
336201	x1_crusader_flailSweep_swipeModel_addsHeal	
335993	x1_crusader_flailSweep_swipeModel_addsStun	
336360	x1_crusader_flailSweep_swipeModel_pullsInEnemies	
265474	x1_crusader_flailSweep_tracker	
336286	x1_crusader_flailSweep_tracker_addsBleed	
343881	x1_crusader_flailSweep_tracker_addsFreeze	
336203	x1_crusader_flailSweep_tracker_addsHeal	
335995	x1_crusader_flailSweep_tracker_addsStun	
336361	x1_crusader_flailSweep_tracker_pullsInEnemies	
308143	X1_Crusader_GodRay_blocker_proxy	
286925	X1_Crusader_Godray_ImpactCone	
350135	X1_Crusader_Godray_ImpactCone_Blocker	
349959	X1_Crusader_Godray_ImpactCone_Dot	
349705	X1_Crusader_Godray_ImpactCone_Large	
349932	X1_Crusader_Godray_ImpactCone_small	
316079	x1_Crusader_GodRay_Proxy_Wander	[TEMP] Crusader Ray
350072	x1_Crusader_GodRay_Proxy_Wander_Blocker	
349943	x1_Crusader_GodRay_Proxy_Wander_Dot	
330019	x1_Crusader_GodRay_Proxy_Wander_Large	
330082	x1_Crusader_GodRay_Proxy_Wander_small	
330042	X1_Crusader_HeavensFury_groundPool	
277722	X1_Crusader_HolyHammer_hammer	
344571	X1_Crusader_HolyHammer_hammer_fire	
347647	X1_Crusader_HolyHammer_hammer_gold	
346293	X1_Crusader_HolyHammer_hammer_goldBlue	
293307	X1_Crusader_HolyHammer_hammer_green	
342587	X1_Crusader_HolyHammer_hammer_lightning	
277808	X1_Crusader_HolyHammer_hammer_projectile	
344588	X1_Crusader_HolyHammer_hammer_projectile_fire	
369976	X1_Crusader_HolyHammer_hammer_projectile_fire_ringScale	
347643	X1_Crusader_HolyHammer_hammer_projectile_gold	
369977	X1_Crusader_HolyHammer_hammer_projectile_gold_ringScale	
346291	X1_Crusader_HolyHammer_hammer_projectile_goldBlue	
369978	X1_Crusader_HolyHammer_hammer_projectile_goldBlue_ringScale	
293293	X1_Crusader_HolyHammer_hammer_projectile_green	
339343	X1_Crusader_HolyHammer_hammer_projectile_green_mini	
369979	X1_Crusader_HolyHammer_hammer_projectile_green_ringScale	
342581	X1_Crusader_HolyHammer_hammer_projectile_lightning	
369980	X1_Crusader_HolyHammer_hammer_projectile_lightning_ringScale	
369975	X1_Crusader_HolyHammer_hammer_projectile_ringScale	
291672	X1_Crusader_HolyHammer_rageSphere	
344330	X1_Crusader_HolyHammer_rageSphere_electricBlue	
347792	x1_Crusader_HolyHammer_Sphere_Explosion	
359709	X1_Crusader_IronSkin_Elec_Sound_Actor	
349977	X1_Crusader_IronSkin_Glow_duration	
349895	x1_Crusader_IronSkin_shoulderpads_explosion	
358235	x1_Crusader_IronSkin_shoulderpads_female_Left	
358243	x1_Crusader_IronSkin_shoulderpads_female_Left_Lightning	
358244	x1_Crusader_IronSkin_shoulderpads_female_Left_movement	
358236	x1_Crusader_IronSkin_shoulderpads_female_Right	
358245	x1_Crusader_IronSkin_shoulderpads_female_Right_Lightning	
358246	x1_Crusader_IronSkin_shoulderpads_female_Right_movement	
338246	x1_Crusader_IronSkin_shoulderpads_Male_Left	
349509	x1_Crusader_IronSkin_shoulderpads_Male_Left_Lightning	
349989	x1_Crusader_IronSkin_shoulderpads_Male_Left_movement	
338252	x1_Crusader_IronSkin_shoulderpads_Male_Right	
349510	x1_Crusader_IronSkin_shoulderpads_Male_Right_Lightning	
349991	x1_Crusader_IronSkin_shoulderpads_Male_Right_movement	
349465	x1_Crusader_ironSkin_sourceGlow_Lightning	
345228	x1_Crusader_Justice_Explosion_Nova	
324878	x1_Crusader_Justice_Hammer	
344577	x1_Crusader_Justice_Hammer_Exploding	
344305	x1_Crusader_Justice_Hammer_Seeking	
345787	x1_Crusader_Justice_Hammer_Split	
325528	x1_Crusader_Justice_impact	
324856	x1_Crusader_Justice_projectile	
344573	x1_Crusader_Justice_projectile_Exploding	
345249	x1_Crusader_Justice_projectile_HolyBolt	
344546	x1_Crusader_Justice_projectile_Seeking	
345800	x1_Crusader_Justice_projectile_Split	
346151	x1_Crusader_Justice_projectile_Sword	
345232	x1_Crusader_Justice_Sphere_Explosion	
345892	x1_Crusader_Justice_Sword	
332450	x1_crusader_lawsOfFate_emitter	
329016	X1_Crusader_LawsValor_Sound_Actor	
238284	X1_Crusader_Male	
238287	X1_Crusader_Male_FrontEnd	
292849	x1_Crusader_Male_Phalanx_Death_Model_01	
357584	x1_Crusader_Male_Phalanx_Death_Model_01_archers	
357914	x1_Crusader_Male_Phalanx_Death_Model_01_blockers	
357802	x1_Crusader_Male_Phalanx_Death_Model_01_chargers	
357949	x1_Crusader_Male_Phalanx_Death_Model_01_followers	
428280	x1_Crusader_Male_Phalanx_Death_Model_01_horse	
292837	x1_Crusader_Male_Phalanx_Form_Model_01	
357587	x1_Crusader_Male_Phalanx_Form_Model_01_archers	
357916	x1_Crusader_Male_Phalanx_Form_Model_01_blockers	
357803	x1_Crusader_Male_Phalanx_Form_Model_01_chargers	
363890	x1_Crusader_Male_Phalanx_Form_Model_01_horse	
285209	x1_Crusader_Male_Phalanx_Model_01	
357369	x1_Crusader_Male_Phalanx_Model_01_archers	
357381	x1_Crusader_Male_Phalanx_Model_01_archers_left	
357382	x1_Crusader_Male_Phalanx_Model_01_archers_right	
357475	x1_Crusader_Male_Phalanx_Model_01_blocker	
357472	x1_Crusader_Male_Phalanx_Model_01_chargers	
345682	x1_Crusader_Phalanx	教团化身
336468	x1_Crusader_Phalanx_Death	
357350	x1_Crusader_Phalanx_Death_archers	
357645	x1_Crusader_Phalanx_Death_archers_arrows	
357903	x1_Crusader_Phalanx_Death_blockers	
357351	x1_Crusader_Phalanx_Death_chargers	
357355	x1_Crusader_Phalanx_Death_followerPets	
358010	x1_Crusader_Phalanx_Death_horse	
449978	x1_Crusader_Phalanx_FallingSword	
338598	x1_Crusader_Phalanx3_addProjectiles	
338807	x1_Crusader_Phalanx3_blocker	
358001	x1_Crusader_Phalanx3_horse	
330728	x1_Crusader_Phalanx3_projectile	
357356	x1_Crusader_Phalanx3_projectile_archers	
357387	x1_Crusader_Phalanx3_projectile_archers_left	
357388	x1_Crusader_Phalanx3_projectile_archers_right	
357358	x1_Crusader_Phalanx3_projectile_chargers	
338678	x1_Crusader_Phalanx3_projectile_horse	
369795	x1_Crusader_PhalanxArcher	教团化身
325092	x1_Crusader_Provoke_RingGeo	
350219	x1_Crusader_Provoke_RingGeo_block	
350083	x1_Crusader_Provoke_RingGeo_fear	
350158	x1_Crusader_Provoke_RingGeo_life	
350052	x1_Crusader_Provoke_RingGeo_lightning	
350204	x1_Crusader_Provoke_RingGeo_slow	
347798	x1_Crusader_Punish_Explosion_Nova	
344224	x1_crusader_retaliation_energyIn	
352680	x1_crusader_retaliation_energyIn_moreDamage	
352737	x1_crusader_retaliation_energyIn_radius	
352985	x1_crusader_retaliation_energyIn_reduceCooldown	
